"ID","Purchase","T.last","T.active","Loyalty","Service Failure","Total Profit","CL.spent","FW.spent","CF.spent","HW.spent","EL.spent","FR.spent","TO.spent","BS.spent","TG.spent","Socio.Economic","churn"
"257803","5","22","28.571428571429","1","0","300","0","23","16","251","137","3","496","0","49","10","0"
"89499","1","0","19","1","0","24","0","0","0","6","0","0","75","0","0","8","0"
"135766","2","6.1428571428571","27.571428571429","0","0","83","0","9","0","30","50","0","136","0","76","10","1"
"213037","7","8","24.714285714286","1","0","204","0","50","38","91","160","0","237","0","111","8","1"
"237131","15","25.857142857143","26.142857142857","1","0","1141","11","190","106","496","391","82","2217","0","256","10","0"
"208248","2","2.4285714285714","22.428571428571","0","0","64","0","8","0","24","0","0","170","0","16","9","1"
"122241","11","21.285714285714","25.857142857143","0","0","620","0","0","24","287","0","0","1718","13","0","4","0"
"201519","24","24.428571428571","30.142857142857","1","4","629","0","81","17","496","456","3","844","52","39","4","0"
"102712","12","22","26.571428571429","0","0","840","0","4","3","407","36","0","2315","0","0","10","0"
"132449","5","27.428571428571","29.714285714286","1","0","228","0","29","95","110","67","18","379","0","25","10","0"
"66476","13","26.857142857143","27.571428571429","1","0","987","0","110","115","652","424","0","1680","0","306","3","0"
"251850","3","18.142857142857","28.142857142857","0","0","173","0","8","0","157","33","12","344","0","0","5","1"
"163143","2","1.1428571428571","25.428571428571","1","0","65","0","9","4","0","21","11","157","0","7","5","1"
"201657","10","22","23.142857142857","0","2","598","0","86","64","617","24","6","983","76","116","5","0"
"154210","6","22.285714285714","29","0","0","357","0","56","21","207","35","0","683","14","269","10","0"
"79094","5","27.857142857143","28.142857142857","0","0","316","0","10","0","0","0","1","841","0","371","9","0"
"187865","9","7.7142857142857","19.571428571429","1","1","170","0","26","0","212","43","0","262","0","0","2","1"
"260251","12","27.714285714286","30","1","0","1450","12","58","3","689","1473","16","2130","0","277","7","0"
"45589","3","15.142857142857","25.571428571429","0","0","129","0","0","0","6","0","0","418","0","13","9","1"
"78589","3","3.8571428571429","21.428571428571","1","0","104","0","0","0","0","0","0","346","0","0","6","1"
"76226","3","18","24.571428571429","1","1","265","0","9","32","117","79","4","612","0","0","10","0"
"115273","8","22","22.285714285714","1","0","486","0","52","36","286","341","0","579","164","106","9","0"
"207792","4","28.285714285714","29.142857142857","0","0","194","0","16","3","122","10","0","466","0","32","10","1"
"7409","2","0.85714285714286","26.428571428571","0","0","105","0","7","25","45","117","0","106","0","41","4","1"
"133928","9","25.714285714286","28","1","0","848","21","53","72","717","350","4","1316","0","295","8","0"
"207172","11","24.857142857143","29.428571428571","1","0","579","0","5","41","199","108","22","1443","0","109","4","0"
"253621","2","7.8571428571429","30.142857142857","0","0","168","0","17","17","76","23","3","352","25","51","5","0"
"151497","1","0","27.142857142857","1","0","45","4","1","4","14","3","0","101","0","38","10","1"
"94591","18","24.142857142857","30.285714285714","1","2","1612","34","200","387","502","1352","34","2221","0","508","8","0"
"214690","8","18.857142857143","19.428571428571","0","0","530","0","74","133","272","195","0","846","0","308","8","0"
"144912","10","11.142857142857","29.714285714286","1","0","228","0","49","27","154","171","0","195","0","215","7","1"
"62675","17","28.285714285714","30","0","0","813","0","172","149","373","249","0","1517","0","265","7","0"
"225137","1","0","19.571428571429","0","0","17","0","1","0","3","3","0","37","0","23","10","0"
"213331","4","18.285714285714","28.428571428571","0","0","135","0","11","6","112","103","0","174","0","33","8","0"
"27029","25","29.428571428571","29.714285714286","1","3","1247","0","89","113","596","838","44","2012","0","435","5","0"
"3408","1","0","24.142857142857","0","0","88","0","0","6","52","40","0","176","0","14","9","1"
"75716","3","14.857142857143","19.142857142857","1","0","230","0","40","0","259","38","0","347","0","106","5","1"
"77199","28","29","30","0","0","1592","0","268","49","1154","277","13","3117","0","507","8","0"
"49830","1","0","27.142857142857","1","0","47","0","0","6","10","9","0","129","0","0","6","1"
"92352","10","29.428571428571","29.714285714286","1","0","618","0","109","0","450","284","1","747","348","0","7","0"
"217990","9","24","27.714285714286","0","0","225","11","24","0","165","129","3","354","0","47","8","1"
"118894","16","29.142857142857","29.571428571429","1","0","898","0","26","70","759","14","4","2001","11","63","9","0"
"130340","4","20.571428571429","22.142857142857","1","0","232","0","25","20","77","173","0","439","0","0","7","0"
"43290","1","0","22.571428571429","0","0","88","0","7","12","39","65","0","140","0","23","5","1"
"99178","1","0","25","0","0","46","0","15","7","26","22","0","68","0","14","3","1"
"145295","3","8","25.428571428571","1","0","313","0","19","0","119","50","0","258","493","69","10","1"
"46609","5","17","19.285714285714","0","0","325","0","28","0","116","188","0","404","202","158","9","0"
"143375","1","0","23","1","0","11","0","4","2","0","0","0","18","0","20","9","1"
"78675","1","0","22.714285714286","0","0","15","0","0","0","0","0","0","51","0","0","10","1"
"216633","1","0","19.714285714286","1","0","30","0","4","4","14","0","0","75","0","0","5","1"
"31010","2","0.85714285714286","24.857142857143","0","0","29","0","2","0","23","6","0","48","0","24","4","1"
"51993","4","18.285714285714","20","1","0","342","0","52","31","197","195","0","502","31","137","10","1"
"245035","2","23.857142857143","25.285714285714","0","0","106","5","3","0","32","38","0","262","0","7","10","0"
"210906","6","21.142857142857","25.428571428571","1","0","297","0","0","0","257","0","2","511","172","27","6","0"
"72921","1","0","24.142857142857","1","0","37","0","0","2","18","0","0","87","0","28","6","0"
"138037","15","23.714285714286","24.142857142857","0","1","408","0","90","40","486","168","30","456","0","0","10","0"
"17139","32","27","30.142857142857","0","1","2505","6","231","119","1590","2164","89","3103","40","855","10","0"
"202267","4","5.1428571428571","24.571428571429","1","0","71","0","6","2","27","0","6","189","0","0","9","1"
"35874","27","29.857142857143","30.142857142857","1","0","1965","42","236","383","1121","562","41","3574","0","570","5","0"
"65545","23","28","28.571428571429","1","1","889","0","7","12","720","260","0","1812","0","103","8","0"
"114531","1","0","23.714285714286","1","0","20","0","0","0","23","0","0","33","0","17","6","1"
"65947","2","6","24.571428571429","0","0","37","0","0","0","4","0","0","122","0","0","6","0"
"233429","17","27.571428571429","29.714285714286","1","0","1207","0","20","0","964","88","2","2864","0","0","10","0"
"17234","1","0","18.714285714286","1","0","52","0","6","0","26","15","3","103","0","28","7","1"
"260021","7","19.714285714286","25.142857142857","1","0","521","0","66","0","409","95","0","929","143","59","8","0"
"225935","1","0","25.142857142857","1","0","104","0","22","17","66","45","0","133","0","82","2","1"
"209574","1","0","24.571428571429","1","0","25","0","0","0","18","24","0","29","0","13","9","1"
"257910","5","7.8571428571429","19.857142857143","1","0","697","0","4","42","347","254","0","1332","109","279","2","0"
"64982","15","27.857142857143","29.142857142857","1","1","1018","0","63","55","727","237","0","2156","39","11","9","0"
"243463","5","18","24.714285714286","1","0","278","0","17","17","139","10","32","676","0","5","10","1"
"119781","4","10.571428571429","21","1","0","202","0","8","43","245","0","0","265","0","161","4","1"
"1705","14","26.857142857143","28.285714285714","0","0","547","5","27","34","350","0","2","1354","0","27","10","0"
"118091","2","2.7142857142857","22.714285714286","0","1","120","0","10","10","103","75","0","136","0","81","7","1"
"124472","3","20.428571428571","24","1","0","205","0","13","0","183","13","0","458","0","0","5","0"
"231037","10","24","29.571428571429","0","0","271","0","24","49","211","69","0","490","0","40","10","0"
"143605","14","22.285714285714","22.428571428571","0","2","423","0","36","71","156","97","0","773","0","436","7","0"
"217830","11","27.571428571429","28.285714285714","0","0","873","5","20","170","649","192","0","1656","69","49","6","0"
"92572","1","0","19.428571428571","0","0","126","0","0","6","0","25","0","385","0","0","5","1"
"39266","6","21.142857142857","27.428571428571","0","0","340","0","17","49","160","104","0","642","0","227","8","0"
"37638","16","27.285714285714","28.285714285714","1","0","426","0","72","14","461","37","0","632","141","0","3","0"
"80235","4","23.142857142857","30.142857142857","0","0","328","0","0","0","120","0","0","964","0","0","8","1"
"91706","3","11.142857142857","25.714285714286","1","0","173","0","22","58","61","31","0","275","0","199","9","0"
"193023","2","15.714285714286","28.428571428571","0","0","50","0","1","0","24","6","0","133","0","0","9","0"
"193187","14","30","30.142857142857","0","1","869","0","101","103","421","182","11","1755","0","434","8","0"
"39722","4","14.428571428571","24.571428571429","1","0","243","0","6","9","206","12","12","540","0","0","10","0"
"252682","7","22.857142857143","25.142857142857","0","0","414","0","36","0","296","119","31","739","29","128","2","1"
"59108","3","5.5714285714286","19","1","0","169","0","18","39","98","44","0","304","0","68","3","1"
"122806","3","9.4285714285714","19.714285714286","1","0","141","0","5","12","29","9","0","399","0","19","8","1"
"107417","9","24.571428571429","30","1","0","602","0","63","159","346","406","0","843","0","114","7","0"
"2855","2","1.8571428571429","26.142857142857","0","0","160","0","7","19","113","46","0","304","0","43","3","1"
"139760","4","16.857142857143","27.714285714286","1","0","69","0","8","0","113","0","0","74","21","8","7","0"
"44080","2","8.4285714285714","19.428571428571","0","0","65","0","9","5","28","50","0","91","0","42","5","1"
"69617","3","10.714285714286","24.714285714286","1","0","186","0","19","0","101","11","0","475","0","5","10","0"
"112155","1","0","24.142857142857","1","0","69","0","5","17","35","22","0","141","0","0","8","1"
"57709","1","0","19.285714285714","0","0","22","0","8","0","38","0","0","24","0","0","3","1"
"102673","9","27.714285714286","29.285714285714","1","1","426","0","0","114","236","176","0","759","0","124","8","1"
"193521","5","25","28","0","0","193","5","23","59","91","154","8","220","0","60","8","0"
"177823","1","0","22.285714285714","0","0","20","0","0","0","5","0","0","51","0","17","8","1"
"8733","8","13.857142857143","23.142857142857","0","0","153","0","4","0","12","0","0","494","0","0","3","1"
"41157","2","18.857142857143","26.571428571429","1","0","147","11","4","42","83","34","4","227","23","59","10","1"
"170179","5","9","26.142857142857","0","1","440","0","14","40","189","255","0","868","0","72","3","1"
"236829","3","14","28","1","0","222","48","43","0","75","44","0","509","0","0","6","1"
"78164","14","28","28.571428571429","1","1","404","4","58","38","286","105","2","676","91","50","9","0"
"147168","10","11.571428571429","22.142857142857","1","0","440","0","167","29","122","117","0","919","0","124","5","1"
"57523","4","15","24.285714285714","0","0","257","0","9","41","67","49","10","639","0","25","10","1"
"55205","29","28","28.428571428571","1","2","1259","0","307","0","877","25","9","2018","792","0","6","0"
"84514","13","27.714285714286","30","1","1","558","0","81","151","229","277","46","846","0","207","4","0"
"146006","9","12.857142857143","29.428571428571","1","0","865","0","103","45","670","558","2","1204","0","268","9","1"
"29975","1","0","23.571428571429","1","0","37","0","6","0","26","29","0","35","0","40","7","0"
"362","6","21","29.571428571429","0","1","536","0","91","81","345","190","0","645","171","310","10","0"
"110612","2","10.714285714286","20.714285714286","1","0","82","0","8","6","105","6","0","137","0","0","6","0"
"196839","5","27","27.571428571429","1","0","177","0","5","0","91","34","3","442","0","0","9","0"
"227523","6","21.285714285714","27.857142857143","1","0","197","0","17","13","152","90","0","348","0","13","4","0"
"6738","3","20","21.285714285714","1","0","291","0","17","74","160","104","11","511","0","79","1","0"
"36962","7","26.714285714286","28.714285714286","1","0","512","0","33","107","185","122","0","986","0","402","7","0"
"11156","1","0","24.428571428571","0","0","35","0","24","11","10","5","0","54","0","9","10","1"
"182942","1","0","21.571428571429","1","0","38","0","1","6","42","20","0","36","0","26","8","1"
"174259","3","15.428571428571","25.714285714286","0","0","176","0","29","38","166","36","0","286","0","5","10","1"
"93459","27","28","29.571428571429","0","1","1048","0","48","168","731","147","0","1955","0","624","7","0"
"169715","1","0","30","1","0","26","0","0","0","4","0","0","84","0","0","8","0"
"59377","3","22.285714285714","25.857142857143","0","0","84","0","0","0","0","0","0","282","0","0","3","1"
"39441","5","9.4285714285714","29.571428571429","0","0","221","0","2","11","121","67","0","480","0","64","2","0"
"163906","2","18","28.571428571429","0","0","157","0","0","7","49","27","0","404","0","53","4","0"
"179479","8","24.285714285714","25","1","0","383","0","97","83","288","179","5","453","33","107","9","0"
"47645","1","0","19.714285714286","0","0","43","0","2","0","40","0","0","98","0","0","6","1"
"90136","1","0","20.285714285714","0","0","61","0","9","0","37","82","0","59","0","0","6","1"
"132812","1","0","24.714285714286","0","0","28","0","1","0","7","0","0","73","0","24","5","0"
"26016","1","0","22.571428571429","1","0","48","0","7","0","43","4","0","104","0","0","8","0"
"259725","1","0","22.714285714286","0","0","20","0","10","0","0","0","7","44","0","0","6","1"
"125667","7","17.428571428571","20","1","1","209","0","14","11","112","112","0","385","9","38","8","0"
"180451","5","13.714285714286","24.285714285714","0","0","393","0","6","40","101","156","14","886","0","108","9","1"
"200954","1","0","18.714285714286","1","0","80","0","3","14","28","10","0","203","0","0","9","0"
"146700","1","0","19.714285714286","0","0","35","0","4","6","13","27","0","50","0","13","9","0"
"116709","4","20","26.142857142857","1","1","466","5","22","13","312","52","71","993","0","28","10","0"
"179045","1","0","21.428571428571","0","0","38","0","2","11","28","14","0","63","0","0","10","1"
"258649","1","0","18.571428571429","0","0","25","0","0","0","0","0","0","85","0","0","9","1"
"31097","7","26.857142857143","29.571428571429","1","0","390","0","19","80","190","182","15","640","0","194","9","0"
"133642","7","8.5714285714286","26.285714285714","1","0","247","0","6","57","296","41","0","358","0","47","6","0"
"36116","10","27.142857142857","29.285714285714","0","1","217","0","0","0","112","0","0","603","0","0","7","0"
"181398","1","0","20.142857142857","1","0","43","0","2","0","29","40","0","52","0","17","8","0"
"128755","1","0","19.428571428571","0","0","136","0","14","10","86","28","0","280","0","38","6","1"
"124994","6","25","26.285714285714","1","0","473","0","6","34","265","324","43","696","0","204","8","0"
"117466","8","10","21.285714285714","1","0","484","0","50","116","280","275","62","602","0","200","8","1"
"141209","10","25.142857142857","30.285714285714","1","2","317","11","8","48","127","3","23","802","0","0","9","0"
"7550","12","13.142857142857","19.285714285714","0","1","454","0","60","23","356","201","57","649","0","138","10","0"
"124080","9","20.714285714286","29","0","0","384","0","11","40","230","144","0","707","0","187","10","1"
"191472","29","29.857142857143","30.285714285714","1","1","1382","19","126","86","838","888","133","2062","0","298","8","0"
"221022","1","0","20.571428571429","0","0","20","0","2","12","13","7","0","7","15","3","9","1"
"2304","4","20","28.142857142857","1","0","223","0","6","55","106","73","0","423","0","92","4","1"
"44606","2","4.8571428571429","24","0","0","81","0","2","3","28","0","0","227","0","12","7","1"
"169305","1","0","23.285714285714","0","0","45","0","0","0","104","0","0","31","0","18","8","0"
"91044","6","24.857142857143","25.571428571429","0","0","163","0","16","0","12","10","0","500","0","6","10","0"
"97958","21","27.714285714286","29.142857142857","0","0","1774","0","221","93","856","979","9","3260","0","442","9","0"
"20096","8","24","28.428571428571","1","1","234","0","0","41","122","29","0","506","0","115","4","0"
"198965","6","15.571428571429","25.714285714286","1","1","351","10","23","71","252","53","0","604","0","210","8","1"
"59304","11","26.857142857143","29","1","0","1005","0","14","0","368","94","5","1234","1368","162","10","0"
"21843","3","9.5714285714286","27.142857142857","1","0","113","0","0","215","18","0","0","102","0","0","7","0"
"72356","3","14.428571428571","25.714285714286","1","0","319","0","4","27","85","96","0","654","136","32","10","0"
"179000","7","24.857142857143","27.571428571429","0","0","216","0","30","31","116","80","0","396","0","67","8","0"
"2050","1","0","18.714285714286","0","0","69","0","0","12","29","13","0","163","0","10","4","1"
"236045","2","13.714285714286","29.714285714286","1","0","51","0","0","0","0","10","0","158","0","0","10","1"
"254126","22","25.857142857143","29.571428571429","0","0","1271","0","135","22","829","236","5","2433","421","0","10","0"
"158788","7","16.142857142857","28.571428571429","1","0","372","0","29","53","293","105","0","666","0","84","9","0"
"7566","13","14.142857142857","30.285714285714","0","1","619","0","58","15","235","417","0","947","0","563","8","1"
"63566","5","24.142857142857","27.714285714286","1","1","360","0","20","7","162","0","3","976","0","29","9","0"
"114753","2","26.571428571429","28.142857142857","1","0","135","0","5","24","108","65","0","192","0","60","2","0"
"235940","1","0","30.285714285714","0","0","19","0","0","0","4","5","0","56","0","0","6","1"
"86975","2","1","19.714285714286","1","0","135","0","11","10","139","70","0","195","0","0","3","1"
"127440","3","9","29.571428571429","0","0","156","0","4","14","69","115","0","223","0","129","3","1"
"196433","4","26.428571428571","28.142857142857","0","0","762","0","4","0","243","9","36","2196","0","30","10","0"
"6280","9","20","26.714285714286","1","3","671","0","33","36","419","143","0","1423","0","228","6","0"
"207307","4","18.714285714286","29.714285714286","1","0","164","0","18","37","86","62","0","283","0","65","5","0"
"138851","5","27.571428571429","28.285714285714","1","0","289","0","0","0","0","0","0","965","0","0","10","0"
"54506","2","19.857142857143","21","1","0","66","0","11","9","31","66","0","87","0","0","8","0"
"120230","1","0","20.285714285714","0","0","58","0","7","24","53","20","0","53","0","42","6","1"
"21387","3","28.142857142857","30","0","0","147","0","0","0","64","0","14","396","0","8","9","0"
"196031","1","0","22.428571428571","0","0","124","0","3","0","31","0","0","376","0","0","10","0"
"114472","2","8.1428571428571","21.571428571429","0","0","62","0","9","0","33","18","0","77","0","116","1","1"
"242499","10","27","30.285714285714","1","1","788","0","3","58","995","71","0","1385","0","45","4","0"
"218593","1","0","24.428571428571","0","0","109","0","0","43","36","37","0","225","0","9","2","1"
"93427","11","28.285714285714","28.571428571429","1","0","1600","0","13","6","641","258","2","4179","0","267","1","0"
"237179","1","0","20.285714285714","1","0","51","0","15","0","29","75","0","36","0","0","10","1"
"34549","14","13","23.571428571429","1","1","632","0","149","184","445","328","0","771","0","185","8","1"
"202350","2","4","28.571428571429","0","0","110","0","0","3","73","67","0","198","0","18","9","1"
"198015","4","22.428571428571","25.142857142857","0","0","134","0","4","14","38","126","2","232","0","3","8","1"
"259386","1","0","23.571428571429","0","0","51","0","7","0","79","26","0","36","0","18","4","1"
"102986","1","0","20","1","0","41","0","18","0","47","16","0","38","0","19","8","0"
"163312","6","21.285714285714","24.571428571429","0","1","270","0","37","11","224","28","0","572","0","7","8","0"
"187116","7","27.571428571429","28.571428571429","0","1","168","0","12","0","157","86","0","281","0","0","8","0"
"180069","2","0.28571428571429","27","1","0","94","0","0","0","22","0","0","290","0","0","7","0"
"84894","3","6","27.142857142857","1","0","63","0","8","18","48","27","0","96","0","0","7","1"
"119986","8","13.571428571429","22","1","0","286","0","69","0","269","32","0","511","0","84","4","1"
"136306","1","0","29.714285714286","1","0","124","0","17","11","56","3","0","319","0","0","8","1"
"128639","13","29.142857142857","29.428571428571","1","0","596","0","65","16","455","52","6","1243","0","187","10","0"
"138396","4","22","25.714285714286","1","0","186","0","0","0","373","28","0","191","0","0","5","0"
"69993","1","0","21","1","0","33","0","0","0","31","24","0","49","0","0","3","1"
"62042","2","15.285714285714","29.428571428571","1","0","119","0","0","0","40","0","0","354","0","0","5","0"
"189939","20","27","29","0","0","626","0","0","0","284","162","0","1362","0","435","9","0"
"231275","12","28","29.571428571429","0","0","348","0","21","4","196","23","10","881","0","0","9","0"
"232635","7","14.571428571429","29.142857142857","0","0","268","0","2","39","137","2","0","633","0","115","6","1"
"146143","3","3.8571428571429","27.285714285714","0","1","179","0","3","12","84","62","0","362","0","101","5","0"
"218630","2","1.7142857142857","29.428571428571","0","0","83","0","0","0","77","28","0","157","0","8","10","1"
"242963","8","17.142857142857","27.285714285714","1","1","427","0","59","0","399","126","0","740","0","91","8","0"
"76336","21","28.428571428571","30.142857142857","0","0","675","0","165","338","521","81","3","954","0","106","4","0"
"27963","9","17.571428571429","19.428571428571","1","0","384","0","10","15","330","16","24","824","17","0","6","0"
"227340","7","27","27.428571428571","1","0","484","0","58","118","319","230","2","701","0","175","3","0"
"150456","1","0","25.857142857143","1","0","74","0","1","0","58","24","0","144","0","21","8","0"
"204526","1","0","25.285714285714","0","0","54","0","19","0","45","1","0","110","0","0","1","0"
"21713","1","0","22.714285714286","1","0","39","0","0","11","7","55","0","45","0","0","8","1"
"199572","2","4","27.428571428571","1","0","37","0","3","0","30","2","0","81","0","5","3","1"
"243698","11","9.1428571428571","29.714285714286","0","1","468","191","18","0","382","145","24","714","0","0","4","1"
"82840","1","0","21.714285714286","1","0","37","0","13","11","30","16","0","44","0","0","8","1"
"630","12","25.142857142857","27.142857142857","1","1","374","0","22","37","338","153","32","574","0","29","3","0"
"28671","3","4","29.428571428571","0","0","183","0","0","2","162","1","0","396","0","69","8","1"
"249143","7","17.857142857143","20.142857142857","1","0","488","0","122","78","438","299","0","516","0","130","9","0"
"151708","4","3.5714285714286","19.714285714286","1","1","93","0","0","32","64","35","0","139","0","41","10","0"
"229553","13","29.142857142857","30.285714285714","0","0","646","0","37","48","325","344","19","640","374","427","9","1"
"32789","2","5.4285714285714","30.285714285714","0","0","75","0","7","3","38","68","0","96","0","41","3","1"
"102474","1","0","19","0","0","23","0","0","0","12","10","0","43","0","17","9","1"
"65694","13","27.857142857143","29.714285714286","1","1","1874","0","208","544","1110","1084","19","2422","202","469","10","0"
"83500","1","0","21","0","0","74","0","0","0","47","41","0","136","0","22","3","1"
"107299","4","6.7142857142857","29.142857142857","0","0","64","0","0","0","5","0","0","209","0","0","9","1"
"219559","3","13.571428571429","21.285714285714","0","0","167","0","4","28","76","154","0","217","0","74","4","1"
"136694","7","15.428571428571","21.714285714286","0","0","473","0","0","6","210","76","0","1188","0","129","9","0"
"59447","13","30","30.285714285714","1","1","1630","0","90","10","1520","819","21","2681","0","69","10","0"
"135062","3","22","26","1","0","257","0","6","0","165","2","0","645","0","51","10","0"
"20211","7","28.285714285714","28.714285714286","0","0","155","0","0","0","0","0","2","515","0","0","1","0"
"8429","6","17","18.571428571429","1","0","277","0","29","17","239","125","0","432","0","68","7","0"
"91","7","24.857142857143","26.428571428571","1","0","425","0","57","43","361","236","10","557","0","128","8","0"
"22899","4","5.7142857142857","30.285714285714","1","0","174","0","10","31","171","40","0","294","0","14","8","1"
"195638","6","26","29","0","0","140","0","102","4","59","51","0","215","0","28","3","0"
"58374","4","28","28.714285714286","0","0","227","0","48","35","187","32","0","404","0","43","10","1"
"132922","1","0","23.142857142857","0","0","70","0","26","5","35","18","8","103","0","50","10","1"
"30256","1","0","22.285714285714","1","0","88","0","5","29","96","16","0","104","0","53","10","0"
"218642","2","2","19.714285714286","0","0","95","0","4","15","31","35","0","214","0","8","8","1"
"241579","3","3","26.714285714286","1","0","128","0","16","5","70","53","0","249","0","29","5","1"
"158131","2","4.1428571428571","29.714285714286","0","0","102","0","2","48","48","62","0","142","0","27","3","1"
"255976","13","24.428571428571","26.142857142857","0","3","987","0","169","76","1077","136","16","1400","117","289","8","0"
"27273","18","26.714285714286","27.142857142857","0","1","516","0","41","0","394","12","0","1241","0","0","9","0"
"222058","7","23.285714285714","23.571428571429","0","0","348","0","13","0","353","59","0","679","0","43","9","0"
"243779","2","0.71428571428571","28.285714285714","1","0","71","0","9","16","113","8","0","77","0","0","4","1"
"38645","18","27.285714285714","30","0","1","584","0","35","308","531","224","0","437","0","517","2","0"
"82532","4","11.142857142857","21.571428571429","1","0","112","0","10","29","83","60","0","143","0","50","7","0"
"236723","6","24.857142857143","28.428571428571","0","0","841","0","0","0","7","0","0","2797","0","0","7","0"
"54501","5","17","21.428571428571","1","0","316","0","56","6","248","24","0","621","0","135","7","0"
"167229","10","15.571428571429","21.142857142857","1","1","877","0","49","146","277","433","13","1626","111","236","8","1"
"84054","2","8.5714285714286","29.571428571429","0","0","129","0","0","15","88","0","0","309","0","18","10","0"
"145662","26","27","30","1","0","1784","0","93","196","936","7","5","4476","0","227","8","0"
"31502","2","2","27.428571428571","0","0","96","0","3","30","48","50","0","169","0","3","5","1"
"241460","1","0","22.285714285714","1","0","59","0","4","0","48","30","0","84","0","44","8","0"
"11429","7","25.857142857143","26.571428571429","0","0","556","0","21","59","457","194","0","1010","0","66","9","0"
"26698","6","18.285714285714","24.142857142857","1","1","231","0","11","0","336","6","0","384","0","16","4","0"
"248168","12","27.857142857143","29","1","0","734","0","44","0","228","2","0","2155","0","0","10","0"
"80976","2","2.5714285714286","30","0","0","175","0","18","8","92","167","0","240","0","39","9","0"
"251128","9","21","26.142857142857","1","1","820","0","37","69","302","381","19","1706","48","101","5","0"
"187737","6","7.8571428571429","30","0","0","703","0","70","72","389","565","13","901","61","221","9","1"
"9532","3","2.1428571428571","29.571428571429","1","0","136","0","16","11","143","0","16","240","0","11","2","1"
"134904","15","28","30","1","0","1048","0","31","0","849","149","3","2196","30","272","4","0"
"62681","5","23","30.142857142857","0","0","146","0","11","43","93","106","3","179","0","30","8","0"
"27743","1","0","20.714285714286","1","0","31","0","0","0","0","0","0","87","16","0","9","1"
"174792","1","0","25.571428571429","0","0","38","0","12","0","28","24","0","55","0","5","8","1"
"115698","3","2","20","1","0","131","0","22","12","76","49","0","247","0","20","6","1"
"159540","1","0","23.428571428571","1","0","32","0","4","0","18","8","0","52","0","35","5","1"
"147742","1","0","26.428571428571","1","0","40","0","0","0","65","0","0","64","0","0","9","0"
"235693","5","25.571428571429","26","0","2","293","0","34","28","158","82","0","626","0","27","5","1"
"266","30","29.428571428571","30.142857142857","0","0","1606","0","334","229","834","131","74","3220","305","29","9","0"
"215867","2","2.5714285714286","18.571428571429","1","0","84","0","7","28","92","7","0","132","0","0","7","1"
"44092","29","28.857142857143","29.571428571429","0","3","1397","0","244","218","1257","29","12","2590","0","281","10","0"
"153053","5","15","20.428571428571","0","0","538","0","73","80","253","196","0","1118","0","0","7","1"
"156643","1","0","22.285714285714","0","0","20","0","0","0","10","15","0","32","0","10","7","1"
"105804","9","20","20.285714285714","1","0","303","0","4","6","247","45","0","589","0","172","6","0"
"24168","9","27.285714285714","28.571428571429","1","0","562","0","86","166","303","292","10","789","0","215","5","0"
"85093","2","16.857142857143","27","0","0","150","7","25","42","128","63","7","164","0","52","10","1"
"60981","2","6.4285714285714","19.714285714286","1","0","466","0","14","11","384","115","47","888","0","41","1","0"
"117396","2","8.1428571428571","27.714285714286","0","0","78","0","3","0","45","130","8","24","0","37","9","1"
"188100","5","12.571428571429","29","0","0","400","0","42","55","203","297","3","479","0","329","9","1"
"179676","17","25.714285714286","27","0","0","1215","0","107","111","556","592","0","2332","138","65","8","0"
"4389","4","17.714285714286","29.142857142857","1","0","141","0","17","4","33","0","0","288","111","0","8","0"
"96307","1","0","18.571428571429","0","0","44","0","0","0","5","25","0","110","0","7","9","1"
"161944","1","0","27.571428571429","0","0","36","0","4","13","11","13","0","66","0","13","1","1"
"166787","16","27.714285714286","29.142857142857","1","0","1239","0","96","134","710","170","10","2709","43","263","4","0"
"255126","1","0","22","0","0","61","0","0","18","16","40","36","32","28","0","6","1"
"200942","2","5.1428571428571","25.142857142857","1","0","64","0","14","4","74","7","0","101","0","6","2","0"
"247134","7","7.2857142857143","29.428571428571","1","0","372","5","23","35","367","61","5","515","93","147","2","1"
"232658","2","17.142857142857","30.142857142857","1","0","118","0","5","9","61","83","3","146","44","27","7","0"
"214594","10","28","29.714285714286","0","1","346","0","26","41","295","122","2","564","0","91","9","0"
"76352","4","21.714285714286","28.285714285714","0","0","78","0","0","0","0","11","0","246","0","0","8","0"
"125839","5","22.285714285714","22.571428571429","1","0","465","0","49","10","156","271","3","989","0","18","8","0"
"60247","1","0","21.285714285714","0","0","22","0","9","0","48","4","0","8","0","0","8","0"
"40182","12","29.857142857143","30.142857142857","0","0","360","0","0","0","6","0","0","1195","0","0","10","0"
"10899","1","0","19","1","0","35","0","4","0","26","30","0","38","0","20","3","1"
"227872","11","26.428571428571","29.142857142857","0","0","733","0","0","0","470","372","0","1310","0","313","7","0"
"154196","1","0","19.571428571429","1","0","178","0","0","0","47","0","0","543","0","0","10","1"
"174460","1","0","25.142857142857","0","0","67","0","0","0","0","0","0","178","0","85","10","1"
"176638","5","18.285714285714","20.428571428571","1","0","360","0","89","89","237","199","0","394","0","224","8","0"
"65657","22","29.571428571429","30.285714285714","1","1","1223","0","162","122","1082","399","8","1924","0","376","10","0"
"158180","3","14.857142857143","26.571428571429","0","0","189","0","28","8","87","180","0","256","0","56","9","1"
"118003","4","9.8571428571429","28.142857142857","1","0","98","0","6","2","81","40","0","170","0","24","5","0"
